31.5	-1.27902	-0.763461
31.55	-1.25144	-0.77827
31.6	-1.22288	-0.792472
31.65	-1.19333	-0.806034
31.7	-1.16278	-0.81892
31.75	-1.13123	-0.831095
31.8	-1.09865	-0.842519
31.85	-1.06503	-0.853149
31.9	-1.03037	-0.86294
31.95	-0.994646	-0.871842
32	-0.957848	-0.879802
32.05	-0.919961	-0.886763
32.1	-0.880971	-0.892661
32.15	-0.840866	-0.897427
32.2	-0.79963	-0.900987
32.25	-0.75725	-0.903259
32.3	-0.713715	-0.904152
32.35	-0.669012	-0.903566
32.4	-0.623132	-0.90139
32.45	-0.576068	-0.897502
32.5	-0.527817	-0.891764
32.55	-0.47838	-0.884023
32.6	-0.427765	-0.874105
32.65	-0.375991	-0.861816
32.7	-0.323085	-0.846936
32.75	-0.269095	-0.829213
32.8	-0.214089	-0.80836
32.85	-0.158169	-0.784052
32.9	-0.101475	-0.755914
32.95	-0.04421	-0.723516
33	0.0133455	-0.686368
33.05	0.0707978	-0.643917
33.1	0.127599	-0.595545
33.15	0.182988	-0.540582
33.2	0.235917	-0.478349
33.25	0.284958	-0.408235
33.3	0.328226	-0.329849
33.35	0.36335	-0.24328
33.4	0.38761	-0.149436
33.45	0.398353	-0.0503816
33.5	0.393712	0.0506189
33.55	0.373334	0.149596
33.6	0.338611	0.242825
33.65	0.292186	0.327662
33.7	0.237128	0.402819
33.75	0.176265	0.468114
33.8	0.111881	0.524059
33.85	0.0456801	0.57149
33.9	-0.0211272	0.611339
33.95	-0.0877038	0.64451
34	-0.153484	0.671826
34.05	-0.218091	0.694011
34.1	-0.281282	0.711689
34.15	-0.342904	0.725396
34.2	-0.402867	0.735593
34.25	-0.461122	0.742673
34.3	-0.517651	0.746973
34.35	-0.572457	0.748786
34.4	-0.625553	0.748363
34.45	-0.676964	0.745923
34.5	-0.726719	0.741659
34.55	-0.774852	0.735739
34.6	-0.821396	0.728312
34.65	-0.866388	0.719508
34.7	-0.909864	0.709444
34.75	-0.951859	0.698226
34.8	-0.992408	0.685947
34.85	-1.03154	0.672691
34.9	-1.0693	0.658535
34.95	-1.1057	0.643547
35	-1.14079	0.627791
35.05	-1.17458	0.611324
35.1	-1.20711	0.594199
35.15	-1.2384	0.576464
35.2	-1.26847	0.558163
35.25	-1.29735	0.539339
35.3	-1.32507	0.520028
35.35	-1.35163	0.500266
35.4	-1.37707	0.480087
35.45	-1.40139	0.45952
35.5	-1.42463	0.438596
35.55	-1.44679	0.41734
35.6	-1.46789	0.395779
35.65	-1.48794	0.373936
35.7	-1.50697	0.351834
35.75	-1.52497	0.329495
35.8	-1.54198	0.30694
35.85	-1.55799	0.284186
35.9	-1.57302	0.261254
35.95	-1.58708	0.238161
36	-1.60019	0.214923
36.05	-1.61234	0.191558
36.1	-1.62355	0.168081
36.15	-1.63382	0.144508
36.2	-1.64317	0.120853
36.25	-1.65161	0.0971296
36.3	-1.65913	0.073353
36.35	-1.66574	0.0495364
36.4	-1.67146	0.025693
36.45	-1.67628	0.00183592
36.5	-1.68021	-0.0220222
36.55	-1.68325	-0.0458687
36.6	-1.68542	-0.0696911
36.65	-1.6867	-0.0934773
36.7	-1.68712	-0.117215
36.75	-1.68666	-0.140892
36.8	-1.68533	-0.164497
36.85	-1.68313	-0.188016
36.9	-1.68006	-0.211439
36.95	-1.67614	-0.234753
37	-1.67134	-0.257947
37.05	-1.66569	-0.281006
37.1	-1.65916	-0.30392
37.15	-1.65178	-0.326676
37.2	-1.64353	-0.349261
37.25	-1.63441	-0.371661
37.3	-1.62443	-0.393864
37.35	-1.61357	-0.415857
